imdb_id;keylist_fifteen
117883;['murder', 'violence', 'kidnapping', 'serialkiller', 'friends', 'psychopath', 'madrid', 'research', 'collegestudent', 'movieinmovie', 'psycho', 'videotape', 'saw', 'snufffilms', 'thesis']
102266;['losangeles', 'corruption', 'assassin', 'alcoholic', 'bomb', 'swimmingpool', 'privatedetective', 'cocaine', 'stripclub', 'sniper', 'puppet', 'policedetective', 'antihero', 'senator', 'childkidnapping']
88011;['jungle', 'betrayal', 'marijuana', 'hero', 'author', 'treasure', 'treasurehunt', 'archaeologist', 'druglord', 'doublecross', 'riddle', 'novelist', 'colombia', 'crocodile', 'map']
109444;['basedonnovel', 'violence', 'war', 'spy', 'shootout', 'conspiracy', 'fbi', 'cia', 'assassination', 'helicopter', 'usapresident', 'mercenary', 'sniper', 'drugtraffic', 'ambush']
389860;['regret', 'workaholic', 'heartattack', 'architect', 'dyinganddeath', 'timetravel', 'remotecontrol', 'children', 'hospital', 'wedding', 'dog', 'secondchance', 'alternatereality', 'fatherhood', 'obese']
265459;['sexualabuse', 'hotelroom', 'cheating', 'supermarket', 'penalty', 'nudity', 'knife', 'birthdayparty', 'photography', 'stalker', 'suspense', 'sittingonatoilet', 'imagination', 'voyeurism', 'unfaithfulhusband']
245674;['violence', 'nudity', 'revenge', 'blood', 'supernatural', 'lawyer', 'evil', 'inheritance', 'devil', 'house', 'psychic', 'uncle', 'hell', 'trapped', 'nanny']
427944;['independentfilm', 'basedonnovel', 'fathersonrelationship', 'money', 'darkcomedy', 'politics', 'cancer', 'politician', 'lie', 'guilt', 'cigarettesmoking', 'capitalism', 'business', 'humiliation', 'corporation']
386741;['police', 'dystopia', 'paris', 'scientist', 'future', 'animation', 'japanese', 'disappearance', 'theft', 'blackandwhite', 'identity', 'president', 'victim', 'corporation', 'underworld']
119099;['murder', 'police', 'family', 'detective', 'supernatural', 'psychopath', 'religion', 'neo-noir', 'curse', 'evil', 'devil', 'bible', 'seriesofmurders', 'angel', 'execution']
134619;['murder', 'sex', 'police', 'teenager', 'highschool', 'suicide', 'teacher', 'island', 'student', 'chase', 'nightmare', 'insanity', 'mindcontrol', 'rage', 'brainwashing']
126886;['independentfilm', 'highschool', 'teacher', 'jealousy', 'party', 'infidelity', 'politics', 'satire', 'motel', 'museum', 'crush', 'ambition', 'scandal', 'graduation', 'vandalism']
80491;['rape', 'marriage', 'eroticmovie', 'italy', 'assassination', 'sexuality', 'sadism', 'insanity', 'unsimulatedsex', 'brutality', 'lust', 'emperor', 'ancientrome', 'romanempire', 'orgy']
120631;['france', 'gypsy', 'childabuse', 'slavery', 'leonardodavinci', 'prince', 'fairytale', 'royalty', 'orphan', 'evilstepmother', 'stepsiblings', '16thcentury', 'brigands', 'classism', 'bandits']
364725;['love', 'sport', 'duringcreditsstinger', 'aftercreditsstinger', 'competition', 'bar', 'pirate', 'bank', 'wife', 'underdog', 'cheerleader', 'ball', 'cheerleading', 'diet', 'mailorderbride']
158983;['sequel', 'gay', 'surrealism', 'demon', 'basedontvseries', 'adultanimation', 'bloodsplatter', 'hell', 'satan', 'elementaryschool', 'atheist', 'shottodeath', 'mountrushmorenationalmemorial', 'worldsupremacy', 'cartoonsex']
306734;['france', 'sex', 'infidelity', 'artist', 'scandal', 'tourist', 'poet', 'police', 'wine', 'party', 'love', 'violence', 'art', 'desire', 'culture']
441773;['martialarts', 'aftercreditsstinger', 'restaurant', 'china', 'kungfu', 'evil', 'snake', 'monkey', 'anthropomorphism', 'bravery', 'fighting', 'tiger', 'turtle', 'strongwoman', 'destiny']
94964;['murder', 'basedonnovel', 'sex', 'nudity', 'drug', 'extramaritalaffair', 'obsession', 'prostitution', 'nurse', 'sadism', 'twins', 'voyeurism', 'bondage', 'spectacle', 'sadomasochism']
70047;['demon', 'priest', 'possession', 'christian', 'girl', 'exorcism', 'religionandsupernatural', 'satan', 'ouijaboard', 'vomit', 'paranormalphenomena', 'profanity', 'crisisoffaith', 'stronglanguage', 'holywater']
252444;['independentfilm', 'basedontruestory', 'survival', 'australia', 'sistersisterrelationship', 'childabuse', 'prosecution', 'colonialism', 'australianoutback', 'outback', 'australianaborigine', 'aborigine', 'approvedschool', 'aboriginal', 'perth']
77369;['nudity', 'femalenudity', 'police', 'malenudity', 'fight', 'chase', 'roadtrip', 'marijuana', 'carcrash', 'waitress', 'policebrutality', 'highway', 'truck', 'protest', 'truckdriver']
94761;['killing', 'cinema', 'slime', 'disgust', 'comet', 'cold', 'quarantine', 'playboy', 'remake', 'alien', 'hospital', 'sewer', 'freezer', 'military', 'liquefaction']
105414;['sex', 'violence', 'femalenudity', 'lesbianrelationship', 'stalker', 'mentalillness', 'photograph', 'basement', 'puppy', 'faceslap', 'remotecontrol', 'icecream', 'surpriseparty', 'businesscard', 'stairway']
120032;['highschool', 'marriage', 'party', 'pregnancy', 'bestfriend', 'alcoholic', 'fashion', 'disabled', 'smoking', 'prom', 'graduation', 'dreamsequence', 'highschoolreunion', 'popmusic', 'socialoutcast']
118928;['smalltown', 'scientist', 'rescue', 'explosion', 'helicopter', 'motel', 'lovers', 'cabin', 'volcano', 'mayor', 'naturaldisaster', 'partnership', 'catastrophe', 'evacuation', 'lava']
317740;['murder', 'revenge', 'losangeles', 'remake', 'explosion', 'chase', 'fatherdaughterrelationship', 'california', 'heist', 'helicopter', 'gold', 'mountain', 'carchase', 'hacker', 'subway']
366627;['love', 'war', 'timetravel', 'soldier', 'psychiatrist', 'hallucination', 'humanexperimentation', 'psychologist', 'psychology', 'medicine', 'smoking', 'medicalexperiment', 'wrongfularrest', 'iraqveteran', 'dead']
90555;['newyork', 'prostitute', 'hotel', 'journalist', 'cultureclash', 'subway', 'crocodile', 'wilderness', 'knife', 'tourist', 'limousine', 'poacher', 'city', 'australianoutback', 'kangaroo']
187078;['violence', 'detective', 'remake', 'brotherbrotherrelationship', 'blackmail', 'shootout', 'explosion', 'betrayal', 'heist', 'carchase', 'organizedcrime', 'brother', 'carrace', 'illegaldrugs', 'policechase']
97965;['newyork', 'mother', 'hotel', 'robbery', 'jealousy', 'obsession', 'artist', 'gallery', 'assistant', 'anthology', 'lawyer', 'city', 'art', 'occult', 'young']
112401;['hitman', 'rescue', 'shootout', 'competition', 'cia', 'cat', 'assassination', 'rivalry', 'bank', 'missionofmurder', 'doublecross', 'policechase', 'mexicanstandoff', 'seattle', 'hiddencamera']
116242;['independentfilm', 'musical', 'paris', 'robbery', 'hospital', 'ghost', 'newyorkcity', 'infidelity', 'adultery', 'flashback', 'familyrelationships', 'divorce', 'newlove', 'cultfilm', 'restaurant']
96098;['mountain', 'canada', 'fbi', 'kidnapping', 'horse', 'wilderness', 'mountaineer', 'waterfall', 'hiking', 'police', 'moose', 'murder', 'bear', 'diamond', 'vancouver']
417395;['police', 'kidnapping', 'gangster', 'hostage', 'shootout', 'crime', 'chase', 'heist', 'rivalry', 'partner', 'wretch', 'onemanarmy', 'hold-uprobbery', 'prettywoman', 'dishonesty']
415778;['violence', 'police', 'investigation', 'flashback', 'journalist', 'shootout', 'explosion', 'conspiracy', 'cia', 'alcoholic', 'assassination', 'helicopter', 'carchase', 'usapresident', 'sniper']
112442;['detective', 'explosion', 'carcrash', 'gunfight', 'carchase', 'airport', 'brutality', 'stripclub', 'druglord', 'miami', 'handcuffs', 'mexicanstandoff', 'footchase', 'witnessprotection', 'corruptcop']
120667;['friendship', 'superhero', 'scientist', 'basedoncomic', 'explosion', 'brothersisterrelationship', 'fire', 'marvelcomic', 'transformation', 'outerspace', 'mask', 'marriageproposal', 'flying', 'supernaturalpowers', 'laboratory']
106697;['violence', 'police', 'martialarts', 'dystopia', 'future', 'psychopath', 'shootout', 'explosion', 'betrayal', 'helicopter', 'carchase', 'cyberpunk', 'fistfight', 'museum', 'crimefighter']
119558;['murder', 'nudity', 'love', 'police', 'teenager', 'teacher', 'jealousy', 'secret', 'blackmail', 'seduction', 'roadtrip', 'professor', 'illness', 'lust', 'voyeurism']
118571;['prison', 'corruption', 'journalist', 'hostage', 'conspiracy', 'gunfight', 'secretservice', 'whitehouse', 'hostage-taking', 'handtohandcombat', 'aerialcombat', 'airplanehijacking', 'negotiation', 'ultimatum', 'fighterairplane']
377107;['sex', 'love', 'police', 'drug', 'party', 'student', 'alcohol', 'paranoia', 'science', 'grief', 'university', 'illness', 'campus', 'mathematician', 'dementia']
454841;['rape', 'serialkiller', 'gore', 'slasher', 'killer', 'desert', 'brutality', 'cannibalism', 'madness', 'ambush', 'gasstation', 'newmexico', 'van', 'familyholiday', 'ghosttown']
120660;['suspense', 'corruption', 'lawyer', 'politics', 'blackmail', 'mafia', 'crime', 'conspiracy', 'helicopter', 'mystery', 'identity', 'intelligence', 'washingtond.c.', 'falselyaccused', 'surveillance']
132347;['independentfilm', 'superhero', 'comedy', 'basedoncomic', 'hostage', 'spoof', 'training', 'frankenstein', 'insaneasylum', 'disco', 'invisibility', 'invisibleman', 'bowling', 'casanova', 'skull']
139414;['scientist', 'sheriff', 'decapitation', 'animalhorror', 'lake', 'diving', 'severedhead', 'crocodile', 'cow', 'campfire', 'deputy', 'bearattack', 'paleontologist', 'maine', 'torsocutinhalf']
293508;['musical', 'remake', 'basedonplayormusical', 'obsession', 'dancing', 'wheelchair', 'blackandwhite', 'theater', '1910s', 'rooftop', 'auction', 'heroine', 'operasinger', 'rose', 'productplacement']
89118;['violence', 'police', 'detective', 'newyorkcity', 'corruption', 'assassin', 'fbi', 'gunfight', 'carchase', 'deception', 'showdown', 'disguise', 'missionofmurder', 'manhunt', 'mafiaboss']
397101;['violence', 'kidnapping', 'blood', 'party', 'lawyer', 'fight', 'secret', 'dream', 'nurse', 'occult', 'voodoo', 'neworleans', 'mirror', 'plantation', 'key']
120877;['basedonnovel', 'newmexico', 'party', 'vampirehunter', 'revenge', 'priest', 'church', 'skull', 'team', 'crucifix', 'cross', 'relic', 'vampireslayer', 'turningintoavampire', 'drinkingblood']
146675;['sex', 'violence', 'nudity', 'suspense', 'hospital', 'newyorkcity', 'train', 'flashback', 'demon', 'explosion', 'nightmare', 'priest', 'church', 'faith', 'devil']
413895;['hero', 'barn', 'spider', 'pig', 'egg', 'friendship', 'spring', 'uncle', 'friends', 'rescue', 'survival', 'talkinganimal', 'grass', 'family', 'talkingpig']
89686;['highschool', 'gay', 'party', 'supernatural', 'nightmare', 'dancing', 'hauntedhouse', 'fire', 'possession', 'transformation', 'diary', 'bdsm', 'disfigurement', 'sleepwalking', 'schoolbus']
92240;['independentfilm', 'murder', 'sex', 'violence', 'nudity', 'revenge', 'femalenudity', 'police', 'alien', 'malenudity', 'ghost', 'gang', 'roadmovie', 'sheriff', 'cultfilm']
322589;['newyork', 'teacher', 'dream', 'blackmail', 'dancing', 'dance', 'career', 'hip-hop', 'business', 'sabotage', 'harassment', 'club', 'video', 'harlem', 'choreographer']
124198;['independentfilm', 'murder', 'violence', 'nudity', 'blood', 'death', 'prostitute', 'wedding', 'friends', 'hotel', 'psychopath', 'marijuana', 'cocaine', 'lasvegas', 'accident']
92965;['japan', 'peasant', 'chinese', 'bravery', 'photograph', 'sergeant', 'stadium', 'japanesearmy', 'japaneseoccupation', 'harmonica', 'pow', 'japanesesurrender', 'japanesesoldier', 'footprint', 'potato']
94612;['shootout', 'carchase', 'organizedcrime', 'boxer', 'showdown', 'suspicionofmurder', 'drugaddict', 'detroit', 'framedformurder', 'barfight', 'actionhero', 'oneagainstmany', 'explodingboat', 'suspension', 'megalomaniac']
94919;['violence', 'nudity', 'femalenudity', 'sequel', 'alien', 'smalltown', 'dog', 'reporter', 'explosion', 'spaceship', 'creature', 'bountyhunter', 'kansas', 'easter', 'pitchfork']
284978;['conspiracy', 'undercover', 'femmefatale', 'wife', 'lie', 'espionage', 'dystopicfuture', 'doublelife', 'memoryloss', 'company', 'dishonesty', 'industry', 'disorder', 'hiddenidentity', 'mindandsoul']
434345;['nudity', 'femalenudity', 'friendship', 'drug', 'paris', 'money', 'marijuana', 'suicideattempt', 'cocaine', 'lie', 'hip-hop', 'illegalprostitution', 'upperclass', 'rapmusic', 'suburb']
89869;['basedonnovel', 'sex', 'nudity', 'explosion', 'disaster', 'experiment', 'bomb', 'disappearance', 'government', 'apocalypse', 'survivor', 'laboratory', 'research', 'earth', 'trust']
787523;['smalltown', 'puberty', 'arabian', 'pedophilia', 'gulfwar', 'menstruation', 'ethnicstereotype', 'arab-american', 'houston', 'independentfilm', 'motherdaughterrelationship', 'teenagecrush', 'arthouse', 'fatherdaughterrelationship', 'fatherdaughterconflict']
892769;['friendship', 'island', 'forest', 'village', 'ship', 'battle', 'dragon', 'training', 'flying', 'night', 'combat', 'viking', 'warrior', 'flight', 'arena']
938283;['remake', 'village', 'fire', 'prince', 'spirit', 'water', 'kingdom', 'attack', 'arrest', 'ice', 'warship', 'world', 'avatar', 'air', 'domination']
970416;['alien', 'remake', 'government', 'ufo', 'spacecraft', 'endoftheworld', 'interrogation', 'extraterrestrialtechnology', 'panic', 'tank', 'socialcommentary', 'giantrobot', 'threat', 'poweroutage', 'environmentalism']
129332;['womandirector', 'murder', 'violence', 'nudity', 'soldier', 'survival', 'chase', 'army', 'snow', 'winter', 'cannibal', 'camp', 'madness', 'cave', 'stranger']
120841;['serialkiller', 'losangeles', 'ontherun', 'astronaut', 'mercenary', 'transformation', 'virus', 'washingtond.c.', 'telepathy', 'quarantine', 'killingspree', 'dna', 'cloning', 'hybrid', 'mindreading']
84522;['sex', 'nudity', 'femalenudity', 'duringcreditsstinger', 'teenager', 'malenudity', 'school', 'racism', 'canuxploitation', 'virgin', 'stripper', 'florida', 'voyeur', 'lust', 'lossofvirginity']
107254;['independentfilm', 'murder', 'violence', 'nudity', 'femalenudity', 'sequel', 'serialkiller', 'malenudity', 'slasher', 'psychopath', 'waitress', 'camping', 'seriesofmurders', 'diner', 'madman']
89370;['romance', 'desert', 'africa', 'treasure', 'treasurehunt', 'archaeologist', 'doublecross', 'diving', 'riddle', 'novelist', 'dictator', 'swashbuckler', 'archeology', 'palace', 'guru']
160862;['teenager', 'teenmovie', 'highschoolstudent', 'misfit', 'younglove', 'avant-garde', 'teenangst', 'popularity', 'littlepeople', 'volleyball', 'jeep', 'houseparty', 'promqueen', 'tvstar', 'performanceart']
88933;['alien', 'swimmingpool', 'elderly', 'policecar', 'tears', 'seniorcitizen', 'cocoon', 'rejuvenate', 'siren', 'retirementhome', 'charterboat', 'mahjong', 'boattrouble', 'retirementcommunity', 'trespass']
322330;['highschool', 'wedding', 'motherdaughterrelationship', 'brothersisterrelationship', 'psychiatrist', 'singleparent', 'bride', 'musicband', 'teencomedy', 'mistakeinperson', 'motherlylove', 'talkshow', 'body-swap', 'bodyexchange', 'childasanadult']
133046;['suspense', 'motherdaughterrelationship', 'teenmovie', 'pornography', 'graduation', 'class', 'scholarship', 'bed', 'gym', 'schoolbus', 'tears', 'exam', 'finalexam', 'valedictorian', 'teenagesex']
165854;['revenge', 'prison', 'daughter', 'investigation', 'neo-noir', '1960s', 'ex-con', 'loss', 'releasefromprison', 'recordproducer', 'suitcase', 'stakeout', 'warehouse', 'hiredkiller', 'narcotics']
113243;['femalenudity', 'hacker', 'nudity', 'computervirus', 'virtualreality', 'computer', 'sexualfantasy', 'prank', 'internet', 'cyberpunk', 'teenager', 'newyorkcity', 'secretservice', 'computerhacker', 'dreamsequence']
74860;['sex', 'basedonnovel', 'nudity', 'nazis', 'government', 'war', 'history', 'conspiracy', 'student', 'theft', 'criminal', 'diamond', 'agent', 'rogue', 'international']
479952;['duringcreditsstinger', 'sequel', 'jealousy', 'airplane', 'africa', 'dance', 'shark', 'imax', 'volcano', 'lion', 'zoo', 'hunger', 'penguin', 'chimp', 'madagascar']
114148;['musical', 'romance', 'nativeamerican', 'animation', 'princess', 'forbiddenlove', 'cultureclash', 'settler', 'basedonmythsorfolklore', '17thcentury', 'starcrossedlovers', 'goldrush', 'colony', 'virginia', 'animalsidekick']
64505;['prison', 'robbery', 'england', 'mafia', 'thief', 'gold', 'carchase', 'prisoner', 'bus', 'sewer', 'caper', 'masterthief', 'trafficjam', 'minicooper', 'ambiguousending']
101761;['musical', 'sex', 'nudity', 'biography', 'drug', 'flashback', 'airplane', 'singer', 'carcrash', 'wilderness', 'alcoholism', 'hallucination', 'poetry', 'rockandroll', 'musicband']
920473;['paris', 'prostitute', 'teacher', 'extramaritalaffair', 'seduction', 'loveofoneslife', 'bar', 'kiss', 'cheating', 'lovesickness', 'secretlove', 'hotelroom', 'loveatfirstsight', 'longing', 'unhappiness']
116583;['basedonnovel', 'musical', 'paris', 'obsession', 'religion', 'orphan', 'dance', 'sword', 'judge', 'fool', 'witchhunt', 'mockery', 'cathedral', 'bell', '15thcentury']
186151;['murder', 'newyork', 'detective', 'escape', 'investigation', 'future', 'flashback', 'familyrelationships', 'rescue', 'crime', 'explosion', 'baseball', 'history', 'father', 'mother']
303929;['femalenudity', 'suicide', 'gore', 'vampire', 'train', 'horse', 'castle', 'church', 'helicopter', 'sword', 'corpse', 'rebel', 'massacre', 'carnival', 'shotgun']
269347;['hunter', 'fbi', 'knife', 'balkanwar', 'woods', 'psychopathickiller', 'slaughter', 'survivalist', 'maniac', 'specialforces', 'killingspree', 'combat', 'exsoldier', 'darkpast', 'manhunt']
94963;['murder', 'violence', 'police', 'sequel', 'prison', 'gangster', 'detective', 'fight', 'hitman', 'reporter', 'mafia', 'explosion', 'gun', 'neo-noir', 'stalker']
93137;['violence', 'soldier', 'jungle', 'gunfight', 'insanity', 'vietnamwar', 'massacre', 'u.s.army', 'combat', 'loss', 'handtohandcombat', 'u.s.airforce', 'lieutenant', 'warhero', 'gi']
120241;['ransom', 'hostage', 'kidnapping', 'rain', 'sister', 'betrayal', 'mobster', 'hospital', 'mansion', 'pistol', 'pokergame', 'killer', 'alcoholic', 'groupoffriends', 'hoodlum']
65377;['bomb', 'basedonnovel', 'airport', 'desperation', 'snowstorm', 'stowaway', 'airplane', 'panic', 'landing', 'psychopath', 'deception', 'splitscreen', 'blizzard', 'disasterfilm', 'suicidebomber']
99763;['murder', 'nudity', 'rape', 'serialkiller', 'blood', 'prostitute', 'psychopath', 'cultfilm', 'incest', 'sister', 'extremeviolence', 'chicago', 'sadistic', 'killingspree', 'true']
109402;['sex', 'violence', 'police', 'kidnapping', 'escape', 'hostage', 'explosion', 'chase', 'gun', 'mexico', 'hero', 'gunfight', 'shotgun', 'convict', 'crash']
112922;['murder', 'christmas', 'surrealism', 'virgin', 'devil', 'apocalypse', 'madrid', 'prophecy', 'blackmagic', 'heavymetal', 'catholicpriest', 'anti-christ', 'crucifix', 'neo-nazi', 'blackcomedy']
331952;['love', 'kidnapping', 'marriage', 'detective', 'basedontruestory', 'wifehusbandrelationship', 'psychopath', 'forest', 'hostage', 'fbiagent', 'missingperson', 'ransom', 'cabin', 'pursuit', 'employee']
964587;['solidarity', 'snake', 'exhibit', 'musical', 'shenanigan', 'chaos', 'receivingofstolengoods', 'girlsboardingschool', 'quizshow', 'debt', 'principal', 'anarchy', 'groupoffriends', 'duringcreditsstinger', 'distillery']
74958;['murder', 'sex', 'nudity', 'corruption', 'adultery', 'reporter', 'television', 'power', 'co-worker', 'tvratings', 'news', 'meeting', 'fired', 'corporate', 'profit']
91419;['remake', 'investigation', 'basedonplayormusical', 'motorcycle', 'crush', 'success', 'nerd', 'blonde', 'flower', 'dentist', 'plant', 'cultclassic', 'solareclipse', 'assistant', 'florist']
420294;['murder', 'violence', 'serialkiller', 'blood', 'gore', 'torture', 'slasher', 'psychopath', 'sadism', 'knife', 'seriesofmurders', 'cannibal', 'massmurder', 'chainsaw', 'plannedmurder']
362225;['nudity', 'love', 'secret', 'dyinganddeath', 'killer', 'disappearance', 'grief', 'plannedmurder', 'drugabuse', 'cover-up', 'sadness', 'murderer', 'falseaccusations', 'lossofwife', 'plottwist']
869977;['womandirector', 'femalenudity', 'teenager', 'friendship', 'paris', 'lgbt', 'comingofage', 'lesbian', 'teenagegirl', 'femalefriendship', 'forbiddenlove', 'masturbation', 'underwater', 'femalehomosexuality', 'bus']
88680;['suicide', 'newyork', 'date', 'subway', 'nightclub', 'overdose', 'artist', 'surreal', 'night', 'punk', 'murder', 'coincidence', 'mobster', 'vortex', 'onenight']
341495;['sex', 'revenge', 'femalenudity', 'martialarts', 'kidnapping', 'assassin', 'cia', 'gunfight', 'spain', 'hongkong', 'knife', 'underwear', 'philippines', 'tokyojapan', 'gangrape']
220580;['independentfilm', 'murder', 'nudity', 'love', 'robbery', 'money', 'fight', 'gambling', 'thief', 'casino', 'survivor', 'earthquake', 'fate', 'game', 'destiny']
94025;['murder', 'nudity', 'femalenudity', 'police', 'prison', 'killer', 'carchase', 'shower', 'voyeurism', 'policedetective', 'killing', 'policechase', 'prisonescape', 'seattle', 'stakeout']
110955;['police', 'christmas', 'robbery', 'holiday', 'darkcomedy', 'blackmail', 'hostage', 'alcoholic', 'thief', 'dysfunctionalfamily', 'mothersonrelationship', 'santaclaus', 'burglar', 'manhunt', 'christmaseve']
267287;['dystopia', 'war', 'gang', 'future', 'obsession', 'battle', 'cyberpunk', 'weapon', 'addiction', 'game', 'reality', 'rumor', 'getaway', 'simulation', 'player']
53285;['musical', 'magic', 'animation', 'castle', 'fairytale', 'princess', 'prince', 'kiss', 'dragon', 'knight', 'kingdom', 'basedonfairytale', 'dungeon', 'sleep', 'sleepingbeauty']
482599;['revenge', 'suicide', 'death', 'wedding', 'remake', 'ghost', 'japan', 'nightmare', 'photographer', 'caraccident', 'photography', 'spirit', 'honeymoon', 'fashionmodel', 'roadaccident']
32910;['italy', 'lie', 'magic', 'fairy', 'pinocchio', 'carnival', 'wish', 'boy', 'nose', 'puppet', 'animation', 'pool', 'conscience', 'jackass', 'toycomestolife']
409345;['womandirector', 'independentfilm', 'murder', 'police', 'drug', 'investigation', 'dyinganddeath', 'sadism', 'fbiagent', 'extremeviolence', 'lovers', 'seriesofmurders', 'massmurder', 'surveillance', 'camera']
89907;['independentfilm', 'nudity', 'femalenudity', 'zombie', 'decapitation', 'punk', 'undead', 'company', 'dismemberment', 'attic', 'warehouse', 'cemetary', 'crematorium', 'walkingdead', 'paramedic']
46876;['monster', 'boat', 'paleontology', 'expedition', 'chase', 'ship', 'amazon', 'watermonster', 'creature', 'scientist', 'seamonster', 'classichorror', 'lagoon', 'fossil', '3d']
113253;['murder', 'nudity', 'death', 'escape', 'doctor', 'slasher', 'psychopath', 'halloween', 'cult', 'evil', 'massmurder', 'murderhunt', 'attempttoescape', 'psychiatric', 'niece']
101316;['basedonnovel', 'sex', 'nudity', 'love', 'femalenudity', 'prostitute', 'malenudity', 'familyrelationships', 'cultfilm', 'virgin', 'vietnam', 'lover', 'narration', 'forbiddenlove', 'underwear']
40506;['filmnoir', 'death', 'gangster', 'hotel', 'widow', 'alcoholic', 'florida', 'humiliation', 'warveteran', 'hurricane', 'floridakeys', 'intimidation', 'nightclubsinger', 'wheelchairbound', 'henchmen']
328538;['womandirector', 'dysfunctionalfamily', 'cheating', 'domesticviolence', 'teenangst', 'teacherstudentrelationship', 'makeover', 'drugoverdose', 'movietheater', 'underagedrinking', 'streetlife', 'razorblade', 'peerpressure', 'tattooshop', 'shoestore']
80661;['murder', 'violence', 'friendship', 'prostitute', 'extramaritalaffair', 'seduction', 'nightmare', 'psychiatrist', 'shower', 'photography', 'guilt', 'taxi', 'one-nightstand', 'subway', 'manipulation']
88850;['basedonnovel', 'photographer', 'baseball', 'dollar', 'remake', 'lawyer', 'millionaire', 'newyorkyankees', 'hotelsuite', 'manhattan,newyorkcity', 'inheritancechallenge', 'extravagance', 'interiordecorator', 'heirtofortune', 'mayoralcampaign']
71230;['comedy', 'gun', 'spoof', 'cowboy', 'anarchiccomedy', 'saloon', 'railroad', 'governor', 'western', 'femalesinger', 'self-referential', 'ceremony', 'marchingband', 'westerntown', 'westernspoof']
498846;['sex', 'suicide', 'dog', 'newlove', 'farm', 'teenagecrush', 'becominganadult', 'israel', 'bird', 'tree', 'work', 'schoollife', 'loveletter', 'grandmothergrandsonrelationship', 'motherlylove']
58385;['musical', 'transformation', 'flowergirl', 'colonel', 'wager', 'suitor', 'classdifferences', 'tutor', 'aristocrat', 'linguist', 'street', 'highsociety', 'misogynist', 'classprejudice', 'oppositesattract']
80009;['independentfilm', 'murder', 'basedonnovel', 'revenge', 'love', 'rape', 'family', 'marriage', 'mansion', 'farmer', 'peasant', 'english', 'nobility', 'historian', 'young']
71455;['losangeles', 'explosion', 'motorcycle', 'alcoholic', 'fire', 'disaster', 'architect', 'policeman', 'earthquake', 'supermarket', 'disasterfilm', 'disastermovie', 'naturaldisaster', 'childinperil', 'daredevil']
362269;['freelove', 'sex', 'sexuality', 'indiana', 'professor', 'research', 'interview', 'biography', 'marriage', 'criticismandblame', 'homosexuality', 'morality', 'student', 'taboo', 'teaching']
112913;['gambling', 'assassin', 'bar', 'hitman', 'surreal', 'dangerous', 'beer', 'love', 'cigarettesmoking', 'hongkong', 'drifter', 'bulletwound', 'city', 'killer', 'mysterious']
42332;['basedonnovel', 'cinderella', 'lossofparents', 'mouse', 'ball', 'fairy', 'prince', 'musical', 'midnight', 'princess', 'love', 'orphan', 'family', 'evilstepmother', 'fairygodmother']
116040;['christmas', 'dog', 'newyorkcity', 'survival', 'explosion', 'hero', 'helicopter', 'disaster', 'river', 'taxidriver', 'taxi', 'trapped', 'newjersey', 'raceagainsttime', 'tunnel']
108071;['womandirector', 'independentfilm', 'basedonnovel', 'secret', 'orphan', 'india', 'girl', 'uncle', 'littlegirl', 'servant', 'garden', 'imagination', 'oldmansion', 'yorkshire', 'fantasylife']
366551;['brotherbrotherrelationship', 'roadtrip', 'marijuana', 'policechase', 'trip', 'onenight', 'cannabis', 'buddycomedy', 'buddy', 'amsterdam', 'smokingmarijuana', 'stoner', 'fastfood', 'bloodspurting', 'cropcircle']
91983;['independentfilm', 'sex', 'violence', 'nudity', 'femalenudity', 'police', 'newyork', 'robbery', 'darkcomedy', 'psychopath', 'roadmovie', 'chase', 'travel', 'stabbing', 'handcuffs']
99740;['independentfilm', 'murder', 'violence', 'nudity', 'femalenudity', 'dystopia', 'blood', 'gore', 'malenudity', 'post-apocalyptic', 'artist', 'apartment', 'cyberpunk', 'voyeur', 'killerrobot']
252501;['americanfootball', 'singlemother', 'childhood', 'childhoodfriends', 'stranger', 'psychicpower', 'moving', 'baseballbat', 'billard', 'wager', 'clairvoyant', 'richardnixon', 'mysteriousstranger', 'americanflag', 'ferriswheel']
67372;['scotland', 'shakespeare', 'ambush', 'showdown', 'queen', 'kingdom', 'murder', 'battlefield', 'tragedy', 'violence', 'combat', 'guilt', 'throne', 'swordduel', 'warrior']
85407;['independentfilm', 'basedonnovel', 'suspense', 'doctor', 'flashback', 'sheriff', 'caraccident', 'seriesofmurders', 'psychic', 'gothic', 'madness', 'coma', 'vision', 'sacrifice', 'psychopathickiller']
151738;['love', 'teenager', 'highschool', 'party', 'journalist', 'reporter', 'undercover', 'kiss', 'chicago', 'newspaper', 'humiliation', 'nerd', 'prank', 'prom', 'editor']
95271;['sheriff', 'scissors', 'ambulance', 'halloween', 'twist', 'knife', 'sequel', 'murder', 'serialkiller', 'maskedkiller', 'blood', 'niece', 'evil', 'michaelmyers', 'october']
97474;['sequel', 'slasher', 'killer', 'sheriff', 'youth', 'psychiatrist', 'maskedkiller', 'barn', 'heroine', 'black', 'pitchfork', 'psychotronic', 'michaelmyers', 'kitten', 'boogeyman']
94074;['sequel', 'superhero', 'superpowers', 'mountain', 'dccomics', 'savingtheworld', 'u.s.army', 'laboratory', 'superhumanstrength', 'nuclearmissile', 'alterego', 'nuclearweapons', 'convertible', 'volcaniceruption', 'newspapereditor']
