id;keywords;title;imdb_id;keywords_len
13538;[{'id': 212, 'name': 'london england'}, {'id': 548, 'name': 'countryside'}, {'id': 570, 'name': 'rape'}, {'id': 572, 'name': 'sex'}, {'id': 2754, 'name': 'trauma'}, {'id': 4580, 'name': 'van'}, {'id': 6093, 'name': 'assault'}, {'id': 8087, 'name': 'horror'}, {'id': 8508, 'name': 'party'}, {'id': 9748, 'name': 'revenge'}, {'id': 9826, 'name': 'murder'}, {'id': 10563, 'name': 'attack'}, {'id': 10726, 'name': 'gang'}, {'id': 13063, 'name': 'car accident'}, {'id': 14767, 'name': 'scar'}, {'id': 14819, 'name': 'violence'}, {'id': 165798, 'name': 'mugging'}];Straightheads;tt0480011;17
13319;[{'id': 1192, 'name': 'sweden'}, {'id': 1415, 'name': 'small town'}, {'id': 1909, 'name': 'coffin'}, {'id': 1992, 'name': 'professor'}, {'id': 3133, 'name': 'vampire'}, {'id': 4375, 'name': 'transformation'}, {'id': 6951, 'name': 'biker'}, {'id': 8508, 'name': 'party'}, {'id': 10150, 'name': 'end of the world'}, {'id': 10794, 'name': 'snow'}, {'id': 11612, 'name': 'hospital'}, {'id': 13130, 'name': 'teenager'}, {'id': 188957, 'name': 'virus'}, {'id': 210371, 'name': 'garlic'}, {'id': 230022, 'name': 'nazi occultism'}, {'id': 237379, 'name': 'remote location'}];Frost Bite;tt0454457;16
4982;[{'id': 240, 'name': 'underdog'}, {'id': 577, 'name': 'black people'}, {'id': 2149, 'name': 'drug traffic'}, {'id': 3391, 'name': 'drug smuggle'}, {'id': 3679, 'name': 'society'}, {'id': 3734, 'name': 'ambition'}, {'id': 6974, 'name': 'rise and fall'}, {'id': 8015, 'name': 'cop'}, {'id': 11733, 'name': 'drug dealing'}, {'id': 11734, 'name': 'police corruption'}, {'id': 13142, 'name': 'gangster'}, {'id': 14536, 'name': 'crime'}, {'id': 15167, 'name': 'police detective'}, {'id': 18035, 'name': 'family'}, {'id': 163081, 'name': 'law enforcement'}, {'id': 179430, 'name': 'aftercreditsstinger'}, {'id': 193305, 'name': 'dishonesty'}, {'id': 206701, 'name': 'criminal heroes'}];American Gangster;tt0765429;18
7972;[{'id': 380, 'name': 'brother brother relationship'}, {'id': 1438, 'name': 'office'}, {'id': 1803, 'name': 'drug addiction'}, {'id': 3607, 'name': 'hold-up robbery'}, {'id': 3658, 'name': 'career'}, {'id': 4900, 'name': 'shortage of money'}, {'id': 5332, 'name': 'greed'}, {'id': 5340, 'name': 'investigation'}, {'id': 5600, 'name': 'daughter'}, {'id': 5905, 'name': 'father'}, {'id': 6282, 'name': 'workplace'}, {'id': 7439, 'name': 'woman between two men'}, {'id': 11157, 'name': 'sibling rivalry'}, {'id': 11612, 'name': 'hospital'}, {'id': 156237, 'name': 'jewelry store'}, {'id': 188665, 'name': 'botched robbery'}];Before the Devil Knows You're Dead;tt0292963;16
5817;[{'id': 928, 'name': 'hairdresser'}, {'id': 1010, 'name': 'bar'}, {'id': 1192, 'name': 'sweden'}, {'id': 1416, 'name': 'jazz'}, {'id': 1605, 'name': 'new love'}, {'id': 1979, 'name': 'balcony'}, {'id': 3430, 'name': 'pickpocket'}, {'id': 3800, 'name': 'airplane'}, {'id': 4344, 'name': 'musical'}, {'id': 4552, 'name': 'beer'}, {'id': 5756, 'name': 'man-woman relation'}, {'id': 6027, 'name': 'music'}, {'id': 6192, 'name': 'relation'}, {'id': 6281, 'name': 'partnership'}, {'id': 7368, 'name': 'alienation'}, {'id': 9736, 'name': 'little boy'}, {'id': 10183, 'name': 'independent film'}, {'id': 14527, 'name': 'storm'}, {'id': 15106, 'name': 'psychiatrist'}, {'id': 41591, 'name': 'music band'}, {'id': 182600, 'name': 'blue sky'}, {'id': 190116, 'name': 'school life'}, {'id': 236316, 'name': 'anarchic comedy'}];You, the Living;tt0445336;23
13363;[{'id': 490, 'name': 'philosophy'}, {'id': 1328, 'name': 'secret'}, {'id': 1421, 'name': 'birthday'}, {'id': 1992, 'name': 'professor'}, {'id': 2800, 'name': 'psychology'}, {'id': 3036, 'name': 'bible'}, {'id': 3667, 'name': 'time'}, {'id': 3754, 'name': 'legend'}, {'id': 4978, 'name': 'immortality'}, {'id': 9682, 'name': 'history'}, {'id': 10349, 'name': 'survival'}, {'id': 10506, 'name': 'prehistoric'}, {'id': 10937, 'name': 'memory'}, {'id': 10983, 'name': 'anthropology'}, {'id': 11001, 'name': 'religion'}, {'id': 14765, 'name': 'church'}, {'id': 156810, 'name': 'science'}, {'id': 159955, 'name': 'cavemen'}];The Man from Earth;tt0756683;18
2310;[{'id': 509, 'name': 'denmark'}, {'id': 2037, 'name': 'nordic mythology'}, {'id': 2251, 'name': 'lie'}, {'id': 3932, 'name': 'pride and vanity'}, {'id': 4615, 'name': 'folk hero'}, {'id': 5035, 'name': 'human weakness'}, {'id': 5895, 'name': 'viking'}, {'id': 7368, 'name': 'alienation'}, {'id': 7411, 'name': 'festival hall'}, {'id': 7412, 'name': 'sin'}, {'id': 9920, 'name': 'royalty'}, {'id': 10541, 'name': 'curse'}, {'id': 14643, 'name': 'battle'}, {'id': 14704, 'name': 'ancient world'}, {'id': 161919, 'name': 'adult animation'}, {'id': 196544, 'name': 'motion capture'}];Beowulf;tt0442933;16
6639;[{'id': 572, 'name': 'sex'}, {'id': 1459, 'name': 'marriage proposal'}, {'id': 1605, 'name': 'new love'}, {'id': 2148, 'name': 'colombia'}, {'id': 3344, 'name': 'letter'}, {'id': 3452, 'name': 'love letter'}, {'id': 3737, 'name': 'dying and death'}, {'id': 3799, 'name': 'ship'}, {'id': 6038, 'name': 'marriage'}, {'id': 7728, 'name': 'cholera'}, {'id': 10508, 'name': 'teacher'}, {'id': 12974, 'name': 'principal'}, {'id': 13005, 'name': 'doctor'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 211269, 'name': 'emotions'}];Love in the Time of Cholera;tt0484740;15
4723;[{'id': 236, 'name': 'suicide'}, {'id': 380, 'name': 'brother brother relationship'}, {'id': 470, 'name': 'spy'}, {'id': 530, 'name': 'prophecy'}, {'id': 539, 'name': 'middle east'}, {'id': 888, 'name': 'screenwriter'}, {'id': 949, 'name': 'terrorist'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1197, 'name': 'nevada'}, {'id': 1453, 'name': 'amnesia'}, {'id': 1501, 'name': 'allegory'}, {'id': 1583, 'name': 'mass murder'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 1936, 'name': 'blackmail'}, {'id': 2187, 'name': 'riot'}, {'id': 2227, 'name': 'evacuation'}, {'id': 3541, 'name': 'afghanistan'}, {'id': 4379, 'name': 'time travel'}, {'id': 4654, 'name': 'undercover agent'}, {'id': 5965, 'name': 'marxism'}, {'id': 6078, 'name': 'politics'}, {'id': 6083, 'name': 'politician'}, {'id': 6212, 'name': 'smuggling'}, {'id': 7375, 'name': 'twin brother'}, {'id': 9732, 'name': 'movie in movie'}, {'id': 9826, 'name': 'murder'}, {'id': 9887, 'name': 'surrealism'}, {'id': 9903, 'name': 'balloon'}, {'id': 10131, 'name': 'interracial relationship'}, {'id': 10143, 'name': 'anti conformity'}, {'id': 10150, 'name': 'end of the world'}, {'id': 10410, 'name': 'conspiracy'}, {'id': 10437, 'name': 'metaphysics'}, {'id': 10937, 'name': 'memory'}, {'id': 11112, 'name': 'search'}, {'id': 11719, 'name': 'dirty cop'}, {'id': 12332, 'name': 'apocalypse'}, {'id': 12670, 'name': 'los angeles'}, {'id': 13015, 'name': 'terrorism'}, {'id': 14779, 'name': 'paradox'}, {'id': 34117, 'name': 'cult film'}, {'id': 34161, 'name': 'doomsday'}, {'id': 40847, 'name': 'near future'}, {'id': 156282, 'name': 'alternate reality'}, {'id': 156761, 'name': 'split personality'}, {'id': 157222, 'name': 'big corporation'}, {'id': 157499, 'name': 'mother son relationship'}, {'id': 158111, 'name': 'no opening credits'}, {'id': 158538, 'name': 'north korea'}, {'id': 161891, 'name': 'doppelganger'}, {'id': 182058, 'name': 'government corruption'}, {'id': 186219, 'name': 'southern california'}, {'id': 186760, 'name': 'alternate timeline'}, {'id': 191655, 'name': 'karma'}, {'id': 208179, 'name': 'environmental issue'}, {'id': 208731, 'name': 'world war iii'}, {'id': 209525, 'name': 'mysterious past'}, {'id': 214655, 'name': 'absurdism'}, {'id': 216942, 'name': 'fourth dimension'}, {'id': 216966, 'name': 'santa monica california'}];Southland Tales;tt0405336;60
13168;[{'id': 458, 'name': 'hippie'}, {'id': 1253, 'name': 'roommate'}, {'id': 2486, 'name': 'fantasy'}, {'id': 10183, 'name': 'independent film'}, {'id': 10593, 'name': 'stoned'}, {'id': 10776, 'name': 'marijuana'}, {'id': 11539, 'name': 'grass'}, {'id': 14964, 'name': 'drug'}, {'id': 33513, 'name': 'desire'}, {'id': 33928, 'name': 'audition'}, {'id': 54169, 'name': 'stoner'}, {'id': 161267, 'name': 'misadventure'}, {'id': 166252, 'name': 'tripping'}, {'id': 168811, 'name': 'high'}, {'id': 169151, 'name': 'cupcake'}, {'id': 171401, 'name': 'pot'}, {'id': 181218, 'name': 'silly'}, {'id': 187844, 'name': 'flashback'}, {'id': 201456, 'name': 'paranoid'}, {'id': 207583, 'name': 'actress'}];Smiley Face;tt0780608;20
5876;[{'id': 494, 'name': 'father son relationship'}, {'id': 1299, 'name': 'monster'}, {'id': 1545, 'name': 'supermarket'}, {'id': 1721, 'name': 'fight'}, {'id': 2679, 'name': 'artist'}, {'id': 3002, 'name': 'fog'}, {'id': 3036, 'name': 'bible'}, {'id': 3986, 'name': 'spider'}, {'id': 5385, 'name': 'survivor'}, {'id': 6150, 'name': 'faith'}, {'id': 6157, 'name': 'prayer'}, {'id': 8636, 'name': 'blood splatter'}, {'id': 10292, 'name': 'gore'}, {'id': 11100, 'name': 'giant monster'}, {'id': 11221, 'name': 'blood'}, {'id': 18047, 'name': 'anger'}, {'id': 18171, 'name': 'thunderstorm'}];The Mist;tt0884328;17
1620;[{'id': 782, 'name': 'assassin'}, {'id': 1308, 'name': 'secret identity'}, {'id': 2051, 'name': 'intelligence'}, {'id': 2111, 'name': 'soviet union'}, {'id': 2139, 'name': 'russia'}, {'id': 2698, 'name': 'celibacy'}, {'id': 2708, 'name': 'hitman'}, {'id': 2908, 'name': 'secret society'}, {'id': 3720, 'name': 'power'}, {'id': 3997, 'name': 'power takeover'}, {'id': 5440, 'name': 'adversary'}, {'id': 6086, 'name': 'government'}, {'id': 13129, 'name': 'execution'}, {'id': 14819, 'name': 'violence'}, {'id': 15127, 'name': 'killer'}, {'id': 41645, 'name': 'based on video game'}, {'id': 215141, 'name': 'secret formula'}];Hitman;tt0465494;17
6477;[{'id': 637, 'name': 'pop'}, {'id': 3490, 'name': 'pop star'}, {'id': 4746, 'name': 'record producer'}, {'id': 4902, 'name': 'surprise'}, {'id': 5310, 'name': 'approach'}, {'id': 5774, 'name': 'forest'}, {'id': 6027, 'name': 'music'}, {'id': 6029, 'name': 'concert'}, {'id': 6054, 'name': 'friendship'}, {'id': 6706, 'name': 'performance'}, {'id': 10986, 'name': 'chipmunk'}, {'id': 11477, 'name': 'talking animal'}, {'id': 33475, 'name': 'songwriter'}, {'id': 167625, 'name': 'talking to animals'}, {'id': 179431, 'name': 'duringcreditsstinger'}];Alvin and the Chipmunks;tt0952640;15
8272;[{'id': 494, 'name': 'father son relationship'}, {'id': 894, 'name': 'depression'}, {'id': 970, 'name': 'parent child relationship'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 1992, 'name': 'professor'}, {'id': 2074, 'name': 'pflegeheim'}, {'id': 3746, 'name': 'professor for literature'}, {'id': 5153, 'name': 'son'}, {'id': 5301, 'name': 'brother'}, {'id': 5600, 'name': 'daughter'}, {'id': 5903, 'name': 'alzheimer'}, {'id': 5923, 'name': 'sister'}, {'id': 6192, 'name': 'relation'}, {'id': 7094, 'name': 'pflegen'}, {'id': 7368, 'name': 'alienation'}, {'id': 10183, 'name': 'independent film'}, {'id': 11925, 'name': 'domestic violence'}, {'id': 13028, 'name': 'writer'}, {'id': 14534, 'name': 'relationship'}, {'id': 18035, 'name': 'family'}, {'id': 156195, 'name': 'family feud'}, {'id': 170652, 'name': 'father figure'}, {'id': 187056, 'name': 'woman director'}];The Savages;tt0775529;23
7350;[{'id': 409, 'name': 'africa'}, {'id': 486, 'name': 'himalaya'}, {'id': 879, 'name': 'brain tumor'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 2875, 'name': 'sense of life'}, {'id': 3230, 'name': 'male friendship'}, {'id': 3513, 'name': 'safari'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4896, 'name': 'wish'}, {'id': 5973, 'name': 'journey round the world'}, {'id': 6564, 'name': 'terminal illness'}, {'id': 12547, 'name': 'billionaire'}, {'id': 15300, 'name': 'father daughter relationship'}, {'id': 161194, 'name': 'estranged father'}, {'id': 172971, 'name': 'elderly'}, {'id': 215787, 'name': 'bucket list'}, {'id': 226580, 'name': 'taj mahal'}];The Bucket List;tt0825232;17
13885;[{'id': 718, 'name': 'confession'}, {'id': 1457, 'name': 'corset'}, {'id': 2884, 'name': 'asylum'}, {'id': 3125, 'name': 'razor'}, {'id': 3289, 'name': 'villain'}, {'id': 4129, 'name': 'widow'}, {'id': 5642, 'name': 'beggar'}, {'id': 8636, 'name': 'blood splatter'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 10449, 'name': 'sondheim'}, {'id': 10656, 'name': 'child in peril'}, {'id': 10954, 'name': 'blood on shirt'}, {'id': 11853, 'name': 'cane'}, {'id': 14794, 'name': 'lust'}, {'id': 14819, 'name': 'violence'}, {'id': 15000, 'name': 'person on fire'}, {'id': 33841, 'name': 'incest'}, {'id': 41133, 'name': 'shaving'}, {'id': 154954, 'name': 'social injustice'}, {'id': 160841, 'name': 'oven'}, {'id': 164484, 'name': 'beadle'}, {'id': 164494, 'name': 'uxoricide'}, {'id': 164495, 'name': 'seaman'}, {'id': 164496, 'name': 'mother figure'}, {'id': 164500, 'name': 'infatuation'}, {'id': 218051, 'name': 'folk tale'}];Sweeney Todd: The Demon Barber of Fleet Street;tt0408236;26
6637;[{'id': 90, 'name': 'paris'}, {'id': 212, 'name': 'london england'}, {'id': 441, 'name': 'assassination'}, {'id': 471, 'name': 'mount rushmore national memorial'}, {'id': 483, 'name': 'riddle'}, {'id': 494, 'name': 'father son relationship'}, {'id': 782, 'name': 'assassin'}, {'id': 840, 'name': 'usa president'}, {'id': 1157, 'name': 'wife husband relationship'}, {'id': 1321, 'name': 'gold'}, {'id': 1328, 'name': 'secret'}, {'id': 1454, 'name': 'treasure'}, {'id': 3371, 'name': 'family history'}, {'id': 4832, 'name': 'buckingham palace'}, {'id': 6956, 'name': 'treasure hunt'}, {'id': 9682, 'name': 'history'}, {'id': 41586, 'name': 'archaeologist'}, {'id': 179585, 'name': 'american civil war'}, {'id': 184134, 'name': 'archeology\xa0'}, {'id': 215141, 'name': 'secret formula'}];National Treasure: Book of Secrets;tt0465234;20
6575;[{'id': 532, 'name': 'music record'}, {'id': 578, 'name': 'rock and roll'}, {'id': 637, 'name': 'pop'}, {'id': 898, 'name': 'hip-hop'}, {'id': 2178, 'name': 'fab four'}, {'id': 2636, 'name': 'blues'}, {'id': 3490, 'name': 'pop star'}, {'id': 4562, 'name': 'rapper'}, {'id': 4746, 'name': 'record producer'}, {'id': 5288, 'name': 'rock'}, {'id': 6027, 'name': 'music'}, {'id': 6031, 'name': 'music instrument'}, {'id': 13027, 'name': 'wedding'}, {'id': 34094, 'name': 'extramarital affair'}, {'id': 179430, 'name': 'aftercreditsstinger'}];Walk Hard: The Dewey Cox Story;tt0841046;15
6557;[{'id': 725, 'name': 'lovesickness'}, {'id': 918, 'name': 'newspaper'}, {'id': 1010, 'name': 'bar'}, {'id': 1156, 'name': 'sister sister relationship'}, {'id': 1605, 'name': 'new love'}, {'id': 2381, 'name': 'wedding planer'}, {'id': 3581, 'name': 'witness'}, {'id': 3582, 'name': 'bride'}, {'id': 3584, 'name': 'bridesmaid'}, {'id': 5923, 'name': 'sister'}, {'id': 6027, 'name': 'music'}, {'id': 9799, 'name': 'romantic comedy'}, {'id': 11157, 'name': 'sibling rivalry'}, {'id': 12193, 'name': 'reporter'}, {'id': 13027, 'name': 'wedding'}, {'id': 187056, 'name': 'woman director'}];27 Dresses;tt0988595;16
4787;[{'id': 128, 'name': 'love triangle'}, {'id': 380, 'name': 'brother brother relationship'}, {'id': 494, 'name': 'father son relationship'}, {'id': 544, 'name': 'sailboat'}, {'id': 895, 'name': 'optimism'}, {'id': 1946, 'name': 'restaurant'}, {'id': 2062, 'name': 'restart'}, {'id': 2300, 'name': 'despair'}, {'id': 3045, 'name': 'mission of murder'}, {'id': 3152, 'name': 'planned murder'}, {'id': 3929, 'name': 'hope'}, {'id': 4900, 'name': 'shortage of money'}, {'id': 6034, 'name': 'theatre milieu'}, {'id': 6464, 'name': 'uncle'}, {'id': 7313, 'name': 'oldtimer'}, {'id': 9826, 'name': 'murder'}, {'id': 10594, 'name': 'money'}, {'id': 15127, 'name': 'killer'}, {'id': 33885, 'name': 'car'}, {'id': 170652, 'name': 'father figure'}];Cassandra's Dream;tt0795493;20
2312;"[{'id': 855, 'name': 'fictional place'}, {'id': 1299, 'name': 'monster'}, {'id': 1465, 'name': 'loss of family'}, {'id': 1605, 'name': 'new love'}, {'id': 1701, 'name': 'hero'}, {'id': 2038, 'name': ""love of one's life""}, {'id': 2343, 'name': 'magic'}, {'id': 3205, 'name': 'fairy tale'}, {'id': 3289, 'name': 'villain'}, {'id': 4152, 'name': 'kingdom'}, {'id': 4158, 'name': 'enchantment'}, {'id': 5069, 'name': 'bad power'}, {'id': 5153, 'name': 'son'}, {'id': 5515, 'name': 'heir to the throne'}, {'id': 6170, 'name': 'motherly love'}, {'id': 6333, 'name': 'wizardry'}, {'id': 9748, 'name': 'revenge'}, {'id': 9920, 'name': 'royalty'}, {'id': 18035, 'name': 'family'}, {'id': 41645, 'name': 'based on video game'}, {'id': 161257, 'name': 'medieval'}]";In the Name of the King: A Dungeon Siege Tale;tt0460780;21
7191;[{'id': 720, 'name': 'helicopter'}, {'id': 1299, 'name': 'monster'}, {'id': 1418, 'name': 'skyscraper'}, {'id': 1721, 'name': 'fight'}, {'id': 2249, 'name': 'camcorder'}, {'id': 4210, 'name': 'panic'}, {'id': 4630, 'name': 'chaos'}, {'id': 6152, 'name': 'supernatural'}, {'id': 6898, 'name': 'quarantine'}, {'id': 9713, 'name': 'friends'}, {'id': 9951, 'name': 'alien'}, {'id': 10084, 'name': 'rescue'}, {'id': 10349, 'name': 'survival'}, {'id': 10617, 'name': 'disaster'}, {'id': 10685, 'name': 'escape'}, {'id': 11100, 'name': 'giant monster'}, {'id': 161791, 'name': 'kaiju'}, {'id': 162365, 'name': 'military'}, {'id': 163053, 'name': 'found footage'}, {'id': 179430, 'name': 'aftercreditsstinger'}];Cloverfield;tt1060277;20
4170;[{'id': 279, 'name': 'usa'}, {'id': 572, 'name': 'sex'}, {'id': 1155, 'name': 'brother sister relationship'}, {'id': 1547, 'name': 'mexico city'}, {'id': 2286, 'name': 'border'}, {'id': 3848, 'name': 'support'}, {'id': 3973, 'name': 'insurance salesman'}, {'id': 4752, 'name': 'punter'}, {'id': 5301, 'name': 'brother'}, {'id': 5616, 'name': 'united states–mexico barrier'}, {'id': 5923, 'name': 'sister'}, {'id': 6019, 'name': 'human trafficking'}, {'id': 10084, 'name': 'rescue'}, {'id': 10183, 'name': 'independent film'}, {'id': 15009, 'name': 'criminal'}];Trade;tt0399095;15
6933;[{'id': 985, 'name': 'candy'}, {'id': 1578, 'name': 'loss of sister'}, {'id': 1880, 'name': 'mobile phone'}, {'id': 1947, 'name': 'answering machine'}, {'id': 3737, 'name': 'dying and death'}, {'id': 4399, 'name': 'victim'}, {'id': 4959, 'name': 'death of a friend'}, {'id': 5426, 'name': 'sms'}, {'id': 5504, 'name': 'asthma'}, {'id': 6054, 'name': 'friendship'}, {'id': 6149, 'name': 'police'}, {'id': 6262, 'name': 'delusion'}, {'id': 9714, 'name': 'remake'}, {'id': 13001, 'name': 'cowardliness'}, {'id': 13008, 'name': 'train'}];One Missed Call;tt0479968;15
8090;[{'id': 236, 'name': 'suicide'}, {'id': 1812, 'name': 'fbi'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 3880, 'name': 'snuff'}, {'id': 4426, 'name': 'sadism'}, {'id': 5340, 'name': 'investigation'}, {'id': 6149, 'name': 'police'}, {'id': 6259, 'name': 'psychopath'}, {'id': 6435, 'name': 'webcam'}, {'id': 6614, 'name': 'website'}, {'id': 9826, 'name': 'murder'}, {'id': 10714, 'name': 'serial killer'}, {'id': 11615, 'name': 'internet'}, {'id': 13006, 'name': 'torture'}, {'id': 14819, 'name': 'violence'}, {'id': 180340, 'name': 'voyeur'}];Untraceable;tt0880578;16
11253;[{'id': 2096, 'name': 'auction'}, {'id': 7005, 'name': 'northern ireland'}, {'id': 9403, 'name': 'resignation'}, {'id': 9715, 'name': 'superhero'}, {'id': 11196, 'name': 'rebellion'}, {'id': 14819, 'name': 'violence'}, {'id': 18096, 'name': 'spear'}, {'id': 18149, 'name': 'cut arm'}, {'id': 33933, 'name': 'split screen'}, {'id': 155030, 'name': 'superhero team'}, {'id': 157789, 'name': 'arm ripped off'}, {'id': 163074, 'name': 'super villain'}, {'id': 174203, 'name': 'remorse'}, {'id': 174209, 'name': 'self exile'}, {'id': 174222, 'name': 'vanishing figure'}, {'id': 226774, 'name': 'father son conflict'}];Hellboy II: The Golden Army;tt0411477;16
1479;[{'id': 222, 'name': 'schizophrenia'}, {'id': 321, 'name': 'terror'}, {'id': 572, 'name': 'sex'}, {'id': 2340, 'name': 'paranoia'}, {'id': 2393, 'name': 'adoption'}, {'id': 5340, 'name': 'investigation'}, {'id': 5600, 'name': 'daughter'}, {'id': 9826, 'name': 'murder'}, {'id': 14536, 'name': 'crime'}, {'id': 40895, 'name': 'illness'}, {'id': 162807, 'name': 'noise'}, {'id': 199214, 'name': 'mental'}, {'id': 202644, 'name': 'voices'}, {'id': 202647, 'name': 'humanity'}, {'id': 202648, 'name': 'fragmented'}, {'id': 202649, 'name': 'psyche'}];Clean, Shaven;tt0106579;16
8676;[{'id': 720, 'name': 'helicopter'}, {'id': 1227, 'name': 'cemetery'}, {'id': 1422, 'name': 'boat'}, {'id': 1666, 'name': 'mexican standoff'}, {'id': 1938, 'name': 'sword'}, {'id': 1964, 'name': 'cave'}, {'id': 2580, 'name': 'shipwreck'}, {'id': 3342, 'name': 'yacht'}, {'id': 3345, 'name': 'bahamas'}, {'id': 3468, 'name': 'jet ski'}, {'id': 6956, 'name': 'treasure hunt'}, {'id': 9823, 'name': 'rivalry'}, {'id': 10503, 'name': 'scuba diving'}, {'id': 13142, 'name': 'gangster'}, {'id': 14785, 'name': 'underwater'}, {'id': 15160, 'name': 'divorce'}, {'id': 41185, 'name': 'heiress'}, {'id': 163758, 'name': 'ex-husband ex-wife relationship'}, {'id': 194943, 'name': 'henchmen'}];Fool's Gold;tt0770752;19
43705;[{'id': 1009, 'name': 'baby'}, {'id': 2587, 'name': 'married couple'}, {'id': 3556, 'name': 'seclusion'}, {'id': 8018, 'name': 'adoptive mother'}, {'id': 13149, 'name': 'pregnancy'}, {'id': 160946, 'name': 'expectant mother'}, {'id': 178131, 'name': 'birth mother'}, {'id': 191028, 'name': 'concert pianist'}, {'id': 208364, 'name': 'missing husband'}, {'id': 233072, 'name': 'uneasy alliance'}, {'id': 234417, 'name': 'newlyweds'}, {'id': 234834, 'name': 'missing man'}, {'id': 238714, 'name': 'believed dead'}, {'id': 238749, 'name': 'invalid marriage'}, {'id': 238750, 'name': 'secret arrangement'}, {'id': 238751, 'name': 'bad attitude'}];The Great Lie;tt0033677;16
7461;[{'id': 258, 'name': 'bomb'}, {'id': 321, 'name': 'terror'}, {'id': 514, 'name': 'spain'}, {'id': 840, 'name': 'usa president'}, {'id': 949, 'name': 'terrorist'}, {'id': 1242, 'name': 'war against terror'}, {'id': 1925, 'name': 'camera'}, {'id': 1926, 'name': 'car journey'}, {'id': 2134, 'name': 'press'}, {'id': 2136, 'name': 'television'}, {'id': 2249, 'name': 'camcorder'}, {'id': 3088, 'name': 'bodyguard'}, {'id': 3852, 'name': 'safety'}, {'id': 4460, 'name': 'terror cell'}, {'id': 5641, 'name': 'limousine'}, {'id': 6007, 'name': 'media'}, {'id': 41180, 'name': 'security guard'}];Vantage Point;tt0443274;17
8848;[{'id': 1326, 'name': 'infidelity'}, {'id': 1552, 'name': 'subway'}, {'id': 1874, 'name': 'car dealer'}, {'id': 1953, 'name': 'vault'}, {'id': 2863, 'name': 'mannequin'}, {'id': 3345, 'name': 'bahamas'}, {'id': 3688, 'name': 'strip club'}, {'id': 4183, 'name': 'wife'}, {'id': 4891, 'name': 'offer'}, {'id': 6025, 'name': 'photography'}, {'id': 7033, 'name': 'london underground'}, {'id': 9672, 'name': 'based on true story'}, {'id': 11259, 'name': 'extortion'}, {'id': 33456, 'name': 'double cross'}, {'id': 33553, 'name': 'walkie talkie'}, {'id': 163865, 'name': 'railway station'}, {'id': 167467, 'name': 'jackhammer'}, {'id': 181659, 'name': 'political corruption'}, {'id': 191845, 'name': 'bank heist'}, {'id': 226410, 'name': 'cabinet officer'}, {'id': 226411, 'name': 'corrupt policeman'}];The Bank Job;tt0200465;21
16666;[{'id': 3986, 'name': 'spider'}, {'id': 4528, 'name': 'song'}, {'id': 7404, 'name': 'uganda'}, {'id': 10148, 'name': 'tribe'}, {'id': 11663, 'name': 'camp'}, {'id': 13094, 'name': 'photograph'}, {'id': 15084, 'name': 'skull'}, {'id': 15300, 'name': 'father daughter relationship'}, {'id': 18068, 'name': 'teenage boy'}, {'id': 33549, 'name': 'displacement'}, {'id': 33550, 'name': 'displacement camp'}, {'id': 33552, 'name': 'chorus'}, {'id': 33553, 'name': 'walkie talkie'}, {'id': 33556, 'name': 'urban setting'}, {'id': 33557, 'name': 'rehearsal'}, {'id': 33558, 'name': 'practice'}, {'id': 187056, 'name': 'woman director'}];War Dance;tt0912599;17
7343;[{'id': 100, 'name': 'slum'}, {'id': 494, 'name': 'father son relationship'}, {'id': 542, 'name': 'street gang'}, {'id': 983, 'name': 'brazilian'}, {'id': 1412, 'name': 'becoming an adult'}, {'id': 1809, 'name': 'rio de janeiro'}, {'id': 1872, 'name': 'loss of father'}, {'id': 2123, 'name': 'father murder'}, {'id': 2429, 'name': 'will to survive'}, {'id': 4933, 'name': 'battle for power'}, {'id': 5144, 'name': 'matter of life and death'}, {'id': 5397, 'name': 'street riots'}, {'id': 7858, 'name': 'boy gang'}, {'id': 10183, 'name': 'independent film'}, {'id': 10726, 'name': 'gang'}, {'id': 10766, 'name': 'youth gang'}, {'id': 170652, 'name': 'father figure'}];City of Men;tt0870090;17
